onset_sec,note,velocity,offset,duration,freq,interval,key
216.0,76.0,80.0,216.71041666666667,0.7104166666666742,659.2551138257397,0,c1
216.75,84.0,80.0,216.98541666666668,0.2354166666666799,1046.5022612023945,1.5874010519681998,c1
217.0,83.0,80.0,217.47291666666663,0.4729166666666629,987.7666025122485,-1.059463094359295,c1
217.5,81.0,80.0,217.97291666666663,0.4729166666666629,880.0,-1.1224620483093732,c1
218.0,79.0,80.0,218.47291666666663,0.4729166666666629,783.9908719634984,-1.1224620483093732,c1
218.5,81.0,80.0,219.44791666666663,0.9479166666666572,880.0,1.1224620483093732,c1
219.5,77.0,80.0,219.97291666666663,0.4729166666666629,698.4564628660079,-1.259921049894873,c1
220.0,76.0,80.0,220.71041666666667,0.7104166666666742,659.2551138257397,-1.0594630943592958,c1
220.75,79.0,80.0,220.98541666666668,0.2354166666666799,783.9908719634984,1.189207115002721,c1
221.0,76.0,80.0,221.47291666666663,0.4729166666666629,659.2551138257397,-1.189207115002721,c1
221.5,74.0,80.0,221.97291666666663,0.4729166666666629,587.3295358348153,-1.1224620483093726,c1
222.0,76.0,80.0,222.47291666666663,0.4729166666666629,659.2551138257397,1.1224620483093726,c1
222.5,72.0,80.0,223.44791666666663,0.9479166666666572,523.2511306011972,-1.259921049894873,c1
223.5,72.0,80.0,223.97291666666663,0.4729166666666629,523.2511306011972,-1.0,c1
